LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686324.865822,601297.000,30693,2,EL,1,100,-19234.800781
1734686324.932824,601364.000,30693,2,EL,1,100,-19234.800781
1734686324.998827,601430.000,30710,1,EL,1,100,-19234.599609
1734686325.065829,601497.000,30727,2,EL,1,100,-19234.800781
1734686325.132832,601564.000,30727,2,EL,1,100,-19234.199219
1734686325.198834,601630.000,30746,1,EL,1,100,-19234.000000
1734686325.265337,601696.500,30760,2,EL,1,100,-19234.000000
1734686325.331839,601763.000,30760,2,EL,1,100,-19234.000000
1734686325.398842,601830.000,30779,1,EL,1,100,-19234.000000
1734686325.465844,601897.000,30796,2,EL,1,100,-19234.000000
1734686325.532847,601964.000,30796,2,EL,1,100,-19233.599609
1734686325.598849,602030.000,30813,1,EL,1,100,-19234.000000
1734686325.665352,602096.500,30829,2,EL,1,100,-19234.000000
1734686325.731854,602163.000,30829,2,EL,1,100,-19234.000000
1734686325.798856,602230.000,30847,1,EL,1,100,-19233.199219
1734686325.865859,602297.000,30863,2,EL,1,100,-19233.199219
1734686325.932862,602364.000,30863,2,EL,1,100,-19233.000000
1734686325.998864,602430.000,30880,1,EL,1,100,-19233.000000
1734686326.065367,602496.500,30895,2,EL,1,100,-19233.199219
1734686326.131869,602563.000,30895,2,EL,1,100,-19233.599609
1734686326.198872,602630.000,30912,1,EL,1,100,-19234.400391
1734686326.265374,602696.500,30928,2,EL,1,100,-19235.199219
1734686326.331877,602763.000,30928,2,EL,1,100,-19236.400391
1734686326.398879,602830.000,30945,1,EL,1,100,-19237.599609
1734686326.465382,602896.500,30961,2,EL,1,100,-19238.800781
1734686326.531884,602963.000,30961,2,EL,1,100,-19240.199219
1734686326.598887,603030.000,30977,1,EL,1,100,-19241.599609
1734686326.665389,603096.500,30993,2,EL,1,100,-19243.000000
1734686326.731892,603163.000,30993,2,EL,1,100,-19244.800781
1734686326.798894,603230.000,31013,2,EL,1,100,-19246.800781
1734686326.865897,603297.000,31013,2,EL,1,100,-19248.000000
1734686326.931899,603363.000,31029,1,EL,1,100,-19249.199219
1734686326.998902,603430.000,31044,2,EL,1,100,-19250.400391
1734686327.065904,603497.000,31044,2,EL,1,100,-19251.800781
1734686327.131907,603563.000,31061,1,EL,1,100,-19253.000000
1734686327.198909,603630.000,31078,2,EL,1,100,-19253.400391
1734686327.265912,603697.000,31078,2,EL,1,100,-19254.000000
