LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179944.863506,633027.000,34928,2,AK,1,100,RD
1734179947.407006,635570.500,35746,2,AK,1,100,34926
1734179949.950505,638114.000,35746,2,AK,1,100,RD
1734179949.963005,638126.500,35749,2,AK,1,100,35747
1734179949.975505,638139.000,35749,2,AK,1,100,RD
1734179952.517005,640680.500,36522,2,AK,1,100,35747
1734179955.058504,643222.000,36522,2,AK,1,100,RD
1734179955.065504,643229.000,36525,2,AK,1,100,36523
1734179955.072504,643236.000,36525,2,AK,1,100,RD
1734179957.620504,645784.000,37360,2,AK,1,100,36523
1734179960.168503,648332.000,37360,2,AK,1,100,RD
1734179960.179003,648342.500,37363,2,AK,1,100,37361
1734179960.189503,648353.000,37363,2,AK,1,100,RD
1734179962.737003,650900.500,38197,2,AK,1,100,37361
1734179965.284502,653448.000,38197,2,AK,1,100,RD
1734179965.290502,653454.000,38200,2,AK,1,100,38198
1734179965.296502,653460.000,38200,2,AK,1,100,RD
1734179967.854502,656018.000,39033,2,AK,1,100,38198
1734179970.412501,658576.000,39033,2,AK,1,100,RD
1734179970.420001,658583.500,39036,2,AK,1,100,39034
1734179970.427501,658591.000,39036,2,AK,1,100,RD
1734179972.974001,661137.500,39854,2,AK,1,100,39034
1734179975.520500,663684.000,39854,2,AK,1,100,RD
1734179975.526500,663690.000,39857,2,AK,1,100,39855
1734179975.532500,663696.000,39857,2,AK,1,100,RD
1734179978.087000,666250.500,40695,2,AK,1,100,39855
1734179980.641499,668805.000,40695,2,AK,1,100,RD
1734179980.655499,668819.000,40698,2,AK,1,100,40696
1734179980.669499,668833.000,40698,2,AK,1,100,RD
1734179983.224999,671388.500,41531,2,AK,1,100,40696
1734179985.780498,673944.000,41531,2,AK,1,100,RD
1734179985.786498,673950.000,41534,2,AK,1,100,41532
1734179985.792498,673956.000,41534,2,AK,1,100,RD
1734179988.348498,676512.000,42368,2,AK,1,100,41532
1734179990.904497,679068.000,42368,2,AK,1,100,RD
1734179990.919497,679083.000,42371,2,AK,1,100,42369
1734179990.934497,679098.000,42371,2,AK,1,100,RD
1734179993.485997,681649.500,43204,2,AK,1,100,42369
1734179996.037496,684201.000,43204,2,AK,1,100,RD
1734179996.058496,684222.000,43207,2,AK,1,100,43205
1734179996.079496,684243.000,43207,2,AK,1,100,RD
1734179998.615996,686779.500,44041,2,AK,1,100,43205
1734180001.152495,689316.000,44041,2,AK,1,100,RD
1734180001.168495,689332.000,44044,2,AK,1,100,44042
1734180001.184495,689348.000,44044,2,AK,1,100,RD
1734180003.734995,691898.500,44876,2,AK,1,100,44042
1734180006.285494,694449.000,44876,2,AK,1,100,RD
1734180006.294994,694458.500,44879,2,AK,1,100,44877
1734180006.304494,694468.000,44879,2,AK,1,100,RD
1734180008.850494,697014.000,45695,2,AK,1,100,44877
1734180011.396493,699560.000,45695,2,AK,1,100,RD
1734180011.412493,699576.000,45698,2,AK,1,100,45696
1734180011.428493,699592.000,45698,2,AK,1,100,RD
1734180013.972493,702136.000,46533,2,AK,1,100,45696
1734180016.516492,704680.000,46533,2,AK,1,100,RD
1734180016.530492,704694.000,46536,2,AK,1,100,46534
1734180016.544492,704708.000,46536,2,AK,1,100,RD
1734180019.086992,707250.500,47366,2,AK,1,100,46534
1734180021.629491,709793.000,47366,2,AK,1,100,RD
1734180021.652992,709816.500,47369,2,AK,1,100,47367
1734180021.676491,709840.000,47369,2,AK,1,100,RD
1734180024.217491,712381.000,48205,2,AK,1,100,47367
1734180026.758490,714922.000,48205,2,AK,1,100,RD
1734180026.764990,714928.500,48208,2,AK,1,100,48206
1734180026.771490,714935.000,48208,2,AK,1,100,RD
1734180029.320490,717484.000,49038,2,AK,1,100,48206
1734180031.869489,720033.000,49038,2,AK,1,100,RD
1734180031.881490,720045.000,49041,2,AK,1,100,49039
1734180031.893489,720057.000,49041,2,AK,1,100,RD
1734180034.443489,722607.000,49871,2,AK,1,100,49039
1734180036.993489,725157.000,49871,2,AK,1,100,RD
1734180037.007488,725171.000,49874,2,AK,1,100,49872
1734180037.021488,725185.000,49874,2,AK,1,100,RD
1734180039.564488,727728.000,50707,2,AK,1,100,49872
1734180042.107487,730271.000,50707,2,AK,1,100,RD
1734180042.118487,730282.000,50710,2,AK,1,100,50708
1734180042.129488,730293.000,50710,2,AK,1,100,RD
1734180044.689987,732853.500,51542,2,AK,1,100,50708
1734180047.250486,735414.000,51542,2,AK,1,100,RD
1734180049.814986,737978.500,52376,2,AK,1,100,51543
1734180052.379486,740543.000,52376,2,AK,1,100,RD
1734180052.380486,740544.000,52378,2,AK,1,100,51543
1734180052.381485,740545.000,52378,2,AK,1,100,RD
1734180054.939985,743103.500,53211,2,AK,1,100,52379
1734180057.498485,745662.000,53211,2,AK,1,100,RD
1734180057.499985,745663.500,53213,2,AK,1,100,52379
1734180057.501484,745665.000,53213,2,AK,1,100,RD
1734180057.509485,745673.000,53216,2,AK,1,100,53214
1734180057.517484,745681.000,53216,2,AK,1,100,RD
1734180060.075484,748239.000,54048,2,AK,1,100,53214
1734180062.633483,750797.000,54048,2,AK,1,100,RD
1734180062.655983,750819.500,54051,2,AK,1,100,54049
